EDI_ID,REFINITIV_ID
,https://permid.org/1-4295885004
,https://permid.org/1-4295885005
,https://permid.org/1-4295885007
11180,https://permid.org/1-4295885009
11163,https://permid.org/1-4295885010
,https://permid.org/1-4295885011
11148,https://permid.org/1-4295885012
84311,https://permid.org/1-4295885013
109655,https://permid.org/1-4295885014
11171,https://permid.org/1-4295885015
81719,https://permid.org/1-4295885016
,https://permid.org/1-4295885017
70436,https://permid.org/1-4295885018
75164,https://permid.org/1-4295885019
11192,https://permid.org/1-4295885020
92029,https://permid.org/1-4295885021
99919,https://permid.org/1-4295885022
11146,https://permid.org/1-4295885023
11119,https://permid.org/1-4295885024
11128,https://permid.org/1-4295885025
11194,https://permid.org/1-4295885026
11169,https://permid.org/1-4295885027
41333,https://permid.org/1-4295885029
80212,https://permid.org/1-4295885030
,https://permid.org/1-4295885031
,https://permid.org/1-4295885032
81702,https://permid.org/1-4295885033
87670,https://permid.org/1-4295885034
11211,https://permid.org/1-4295885035
82970,https://permid.org/1-4295885036
11172,https://permid.org/1-4295885038
11187,https://permid.org/1-4295885040
11064,https://permid.org/1-4295885041
,https://permid.org/1-4295885042
,https://permid.org/1-4295885043
102471,https://permid.org/1-4295885044
11159,https://permid.org/1-4295885045
10695,https://permid.org/1-4295885046
11181,https://permid.org/1-4295885047
81718,https://permid.org/1-4295885048
11195,https://permid.org/1-4295885049
11175,https://permid.org/1-4295885050
,https://permid.org/1-4295885051
61654,https://permid.org/1-4295885053
78560,https://permid.org/1-4295885054
77621,https://permid.org/1-4295885056
141357,https://permid.org/1-4295885057
,https://permid.org/1-4295885058
81963,https://permid.org/1-4295885060
11165,https://permid.org/1-4295885062
57907,https://permid.org/1-4295885064
,https://permid.org/1-4295885066
11178,https://permid.org/1-4295885068
,https://permid.org/1-4295885069
,https://permid.org/1-4295885070
,https://permid.org/1-4295885072
,https://permid.org/1-4295885073
76781,https://permid.org/1-4295885074
11107,https://permid.org/1-4295885075
109612,https://permid.org/1-4295885076
11173,https://permid.org/1-4295885077
11110,https://permid.org/1-4295885078
11161,https://permid.org/1-4295885080
10958,https://permid.org/1-4295885081
,https://permid.org/1-4295885082
11140,https://permid.org/1-4295885083
11157,https://permid.org/1-4295885084
11147,https://permid.org/1-4295885085
11209,https://permid.org/1-4295885087
110745,https://permid.org/1-4295885088
71613,https://permid.org/1-4295885089
61520,https://permid.org/1-4295885090
61547,https://permid.org/1-4295885091
11199,https://permid.org/1-4295885092
95987,https://permid.org/1-4295885093
81717,https://permid.org/1-4295885094
11061,https://permid.org/1-4295885095
,https://permid.org/1-4295885096
76491,https://permid.org/1-4295885097
11094,https://permid.org/1-4295885098
,https://permid.org/1-4295885099
41334,https://permid.org/1-4295885100
11058,https://permid.org/1-4295885101
11142,https://permid.org/1-4295885102
11179,https://permid.org/1-4295885103
77991,https://permid.org/1-4295885104
11050,https://permid.org/1-4295885105
115211,https://permid.org/1-4295885106
11176,https://permid.org/1-4295885107
11141,https://permid.org/1-4295885108
11166,https://permid.org/1-4295885109
11130,https://permid.org/1-4295885110
11132,https://permid.org/1-4295885111
,https://permid.org/1-4295885112
11205,https://permid.org/1-4295885113
11149,https://permid.org/1-4295885114
,https://permid.org/1-4295885115
11156,https://permid.org/1-4295885116
90818,https://permid.org/1-4295885117
78017,https://permid.org/1-4295885118
11051,https://permid.org/1-4295885119
11170,https://permid.org/1-4295885120
,https://permid.org/1-4295885121
,https://permid.org/1-4295885122
,https://permid.org/1-4295885123
11183,https://permid.org/1-4295885124
11104,https://permid.org/1-4295885125
11185,https://permid.org/1-4295885126
11116,https://permid.org/1-4295885127
11125,https://permid.org/1-4295885129
71532,https://permid.org/1-4295885130
11198,https://permid.org/1-4295885131
11137,https://permid.org/1-4295885132
,https://permid.org/1-4295885133
11162,https://permid.org/1-4295885134
,https://permid.org/1-4295885135
11115,https://permid.org/1-4295885137
113944,https://permid.org/1-4295885138
11113,https://permid.org/1-4295885139
11109,https://permid.org/1-4295885140
11073,https://permid.org/1-4295885141
,https://permid.org/1-4295885142
11127,https://permid.org/1-4295885143
11105,https://permid.org/1-4295885144
83204,https://permid.org/1-4295885145
57931,https://permid.org/1-4295885146
11135,https://permid.org/1-4295885147
11202,https://permid.org/1-4295885148
44975,https://permid.org/1-4295885149
,https://permid.org/1-4295885150
11207,https://permid.org/1-4295885151
,https://permid.org/1-4295885152
11188,https://permid.org/1-4295885153
75712,https://permid.org/1-4295885154
11019,https://permid.org/1-4295885155
11024,https://permid.org/1-4295885156
117878,https://permid.org/1-4295885157
72549,https://permid.org/1-4295885159
58046,https://permid.org/1-4295885160
57940,https://permid.org/1-4295885161
70687,https://permid.org/1-4295885162
87522,https://permid.org/1-4295885164
11079,https://permid.org/1-4295885165
11203,https://permid.org/1-4295885166
104961,https://permid.org/1-4295885167
110334,https://permid.org/1-4295885169
,https://permid.org/1-4295885170
11129,https://permid.org/1-4295885171
11100,https://permid.org/1-4295885172
80697,https://permid.org/1-4295885173
11164,https://permid.org/1-4295885174
86812,https://permid.org/1-4295885175
103440,https://permid.org/1-4295885176
81540,https://permid.org/1-4295885177
68665,https://permid.org/1-4295885178
66267,https://permid.org/1-4295885180
85513,https://permid.org/1-4295885181
61498,https://permid.org/1-4295885182
114237,https://permid.org/1-4295885183
148502,https://permid.org/1-4295885184
113942,https://permid.org/1-4295885185
85538,https://permid.org/1-4295885186
88245,https://permid.org/1-4295885187
11143,https://permid.org/1-4295885188
11114,https://permid.org/1-4295885189
91949,https://permid.org/1-4295885190
154570,https://permid.org/1-4295885191
11168,https://permid.org/1-4295885192
82327,https://permid.org/1-4295885193
115963,https://permid.org/1-4295885194
,https://permid.org/1-4295885195
11208,https://permid.org/1-4295885196
11092,https://permid.org/1-4295885197
11096,https://permid.org/1-4295885199
11154,https://permid.org/1-4295885200
11013,https://permid.org/1-4295885201
11184,https://permid.org/1-4295885203
11145,https://permid.org/1-4295885204
11144,https://permid.org/1-4295885205
87671,https://permid.org/1-4295885207
11069,https://permid.org/1-4295885209
114837,https://permid.org/1-4295885210
,https://permid.org/1-4295885211
11098,https://permid.org/1-4295885214
11106,https://permid.org/1-4295885215
11200,https://permid.org/1-4295885216
11066,https://permid.org/1-4295885217
11151,https://permid.org/1-4295885218
117860,https://permid.org/1-4295885221
11075,https://permid.org/1-4295885222
,https://permid.org/1-4295885225
83077,https://permid.org/1-4295885227
,https://permid.org/1-4295885230
11210,https://permid.org/1-4295885231
41332,https://permid.org/1-4295885232
99077,https://permid.org/1-4295885233
96804,https://permid.org/1-4295885234
11124,https://permid.org/1-4295885236
11133,https://permid.org/1-4295885237
82985,https://permid.org/1-4295885239
11108,https://permid.org/1-4295885240
61550,https://permid.org/1-4295885241
11085,https://permid.org/1-4295885242
79247,https://permid.org/1-4295885243
85514,https://permid.org/1-4295885244
11117,https://permid.org/1-4295885247
61581,https://permid.org/1-4295885250
92052,https://permid.org/1-4295885259
,https://permid.org/1-4295885268
117873,https://permid.org/1-4295885281
96086,https://permid.org/1-4295887400
22593,https://permid.org/1-4295887507
74154,https://permid.org/1-4295887557
114665,https://permid.org/1-4295887725
9987,https://permid.org/1-4295887905
,https://permid.org/1-4295887969
,https://permid.org/1-4295888020
,https://permid.org/1-4295888151
10845,https://permid.org/1-4295889105
80322,https://permid.org/1-4295893839
85315,https://permid.org/1-4295893843
4301,https://permid.org/1-4295893884
4476,https://permid.org/1-4295893913
4888,https://permid.org/1-4295893963
4883,https://permid.org/1-4295893978
,https://permid.org/1-4295894168
92183,https://permid.org/1-4295894202
4219,https://permid.org/1-4295894214
6042,https://permid.org/1-4295894273
47539,https://permid.org/1-4295894285
92750,https://permid.org/1-4295894299
,https://permid.org/1-4295894313
66527,https://permid.org/1-4295894343
,https://permid.org/1-4295894470
,https://permid.org/1-4295894502
,https://permid.org/1-4295894652
5845,https://permid.org/1-4295894679
,https://permid.org/1-4295894757
76450,https://permid.org/1-4295894783
,https://permid.org/1-4295894812
,https://permid.org/1-4295894895
4901,https://permid.org/1-4295894991
,https://permid.org/1-4295895059
5647,https://permid.org/1-4295895105
6226,https://permid.org/1-4295895448
4763,https://permid.org/1-4295895684
,https://permid.org/1-4295895701
5451,https://permid.org/1-4295895861
4431,https://permid.org/1-4295895881
4739,https://permid.org/1-4295895895
10888,https://permid.org/1-4295895986
5723,https://permid.org/1-4295896016
4553,https://permid.org/1-4295896537
4676,https://permid.org/1-4295896658
5949,https://permid.org/1-4295896805
,https://permid.org/1-4295897369
,https://permid.org/1-4295897612
101013,https://permid.org/1-4295897626
91019,https://permid.org/1-4295897647
,https://permid.org/1-4295897770
83490,https://permid.org/1-4295897841
4905,https://permid.org/1-4295897949
4899,https://permid.org/1-4295897956
5088,https://permid.org/1-4295897988
4133,https://permid.org/1-4295897990
,https://permid.org/1-4295898388
5547,https://permid.org/1-4295898606
103834,https://permid.org/1-4295898796
74504,https://permid.org/1-4295898931
67324,https://permid.org/1-4295899089
10091,https://permid.org/1-4295901031
10703,https://permid.org/1-4295901637
34416,https://permid.org/1-4295903173
37649,https://permid.org/1-4295903207
,https://permid.org/1-4295903420
10437,https://permid.org/1-4295903535
10893,https://permid.org/1-4295903739
36821,https://permid.org/1-4295904618
38324,https://permid.org/1-4295904819
,https://permid.org/1-4295904841
35788,https://permid.org/1-4295907056
39791,https://permid.org/1-4295908123
40264,https://permid.org/1-4295908270
31823,https://permid.org/1-4295908564
,https://permid.org/1-4295908588
110061,https://permid.org/1-4295909987
35705,https://permid.org/1-4295914094
,https://permid.org/1-4295916895
11158,https://permid.org/1-4295917000
,https://permid.org/1-4295917008
,https://permid.org/1-4295917260
61527,https://permid.org/1-4295917659
,https://permid.org/1-4295917846
,https://permid.org/1-4295925391
11120,https://permid.org/1-4295926045
63478,https://permid.org/1-4295926185
,https://permid.org/1-4295926297
,https://permid.org/1-4295926329
61505,https://permid.org/1-4295926386
,https://permid.org/1-4295927205
,https://permid.org/1-4295927422
,https://permid.org/1-4295927663
,https://permid.org/1-4295932905
11111,https://permid.org/1-4295941209
,https://permid.org/1-4295944939
61503,https://permid.org/1-4295955838
,https://permid.org/1-4295967323
87778,https://permid.org/1-4295970956
,https://permid.org/1-4295974311
,https://permid.org/1-4295978502
,https://permid.org/1-4295982504
11103,https://permid.org/1-4295982662
,https://permid.org/1-4295986308
143552,https://permid.org/1-4295990074
,https://permid.org/1-4295992587
131214,https://permid.org/1-4295993350
,https://permid.org/1-4295995191
,https://permid.org/1-4296006032
,https://permid.org/1-4296006733
156839,https://permid.org/1-4296015489
,https://permid.org/1-4296035585
72032,https://permid.org/1-4296046919
42940,https://permid.org/1-4296051804
,https://permid.org/1-4296051923
,https://permid.org/1-4296052698
,https://permid.org/1-4296062623
,https://permid.org/1-4296063594
68874,https://permid.org/1-4296066003
66737,https://permid.org/1-4296066096
141004,https://permid.org/1-4296075611
92271,https://permid.org/1-4296078879
81721,https://permid.org/1-4296081495
66345,https://permid.org/1-4296098463
,https://permid.org/1-4296109890
108943,https://permid.org/1-4296109900
141946,https://permid.org/1-4296114776
,https://permid.org/1-4296120550
79655,https://permid.org/1-4296126848
,https://permid.org/1-4296131619
,https://permid.org/1-4296131620
,https://permid.org/1-4296131625
,https://permid.org/1-4296131626
183070,https://permid.org/1-4296146701
,https://permid.org/1-4296159842
,https://permid.org/1-4296164014
,https://permid.org/1-4296164022
,https://permid.org/1-4296170557
165493,https://permid.org/1-4296190173
,https://permid.org/1-4296191725
,https://permid.org/1-4296193018
118631,https://permid.org/1-4296203560
,https://permid.org/1-4296205777
,https://permid.org/1-4296224604
121633,https://permid.org/1-4296228395
,https://permid.org/1-4296229421
,https://permid.org/1-4296230549
,https://permid.org/1-4296237340
,https://permid.org/1-4296242424
,https://permid.org/1-4296251366
164507,https://permid.org/1-4296253208
,https://permid.org/1-4296255345
,https://permid.org/1-4296258522
159606,https://permid.org/1-4296263001
,https://permid.org/1-4296264084
,https://permid.org/1-4296276716
,https://permid.org/1-4296283399
,https://permid.org/1-4296297942
,https://permid.org/1-4296298115
110947,https://permid.org/1-4296298964
,https://permid.org/1-4296302070
,https://permid.org/1-4296304233
,https://permid.org/1-4296305604
,https://permid.org/1-4296310809
63151,https://permid.org/1-4296313586
,https://permid.org/1-4296315677
,https://permid.org/1-4296315678
,https://permid.org/1-4296318898
10611,https://permid.org/1-4296323493
,https://permid.org/1-4296331937
10661,https://permid.org/1-4296340652
,https://permid.org/1-4296359345
61559,https://permid.org/1-4296362800
,https://permid.org/1-4296368888
,https://permid.org/1-4296370031
,https://permid.org/1-4296385064
11182,https://permid.org/1-4296385087
,https://permid.org/1-4296385122
11160,https://permid.org/1-4296387140
124702,https://permid.org/1-4296389450
,https://permid.org/1-4296393920
,https://permid.org/1-4296395115
58423,https://permid.org/1-4296402415
,https://permid.org/1-4296402561
,https://permid.org/1-4296405194
,https://permid.org/1-4296406034
69463,https://permid.org/1-4296407802
,https://permid.org/1-4296408761
,https://permid.org/1-4296408887
,https://permid.org/1-4296408936
,https://permid.org/1-4296416666
63562,https://permid.org/1-4296418381
,https://permid.org/1-4296418402
,https://permid.org/1-4296418403
,https://permid.org/1-4296418404
71655,https://permid.org/1-4296420942
,https://permid.org/1-4296423662
,https://permid.org/1-4296423750
,https://permid.org/1-4296424049
,https://permid.org/1-4296424157
,https://permid.org/1-4296424834
,https://permid.org/1-4296430423
,https://permid.org/1-4296430485
,https://permid.org/1-4296432692
,https://permid.org/1-4296432733
,https://permid.org/1-4296433868
135367,https://permid.org/1-4296438030
,https://permid.org/1-4296444282
,https://permid.org/1-4296446396
,https://permid.org/1-4296446586
58263,https://permid.org/1-4296448869
,https://permid.org/1-4296448933
,https://permid.org/1-4296455439
,https://permid.org/1-4296462863
,https://permid.org/1-4296464033
,https://permid.org/1-4296464037
,https://permid.org/1-4296464038
,https://permid.org/1-4296466018
,https://permid.org/1-4296466106
,https://permid.org/1-4296466862
,https://permid.org/1-4296468183
,https://permid.org/1-4296468749
139639,https://permid.org/1-4296469036
,https://permid.org/1-4296469908
,https://permid.org/1-4296472967
,https://permid.org/1-4296473202
,https://permid.org/1-4296473473
,https://permid.org/1-4296476582
,https://permid.org/1-4296482116
,https://permid.org/1-4296483818
,https://permid.org/1-4296484793
,https://permid.org/1-4296487698
,https://permid.org/1-4296503988
,https://permid.org/1-4296507633
,https://permid.org/1-4296513993
,https://permid.org/1-4296516929
,https://permid.org/1-4296517335
171478,https://permid.org/1-4296519159
,https://permid.org/1-4296520166
,https://permid.org/1-4296530090
,https://permid.org/1-4296531098
,https://permid.org/1-4296533491
,https://permid.org/1-4296537481
,https://permid.org/1-4296537614
,https://permid.org/1-4296537616
,https://permid.org/1-4296537618
,https://permid.org/1-4296537628
,https://permid.org/1-4296537633
,https://permid.org/1-4296538860
,https://permid.org/1-4296540312
,https://permid.org/1-4296541112
,https://permid.org/1-4296543189
,https://permid.org/1-4296544473
,https://permid.org/1-4296558766
11193,https://permid.org/1-4296564592
,https://permid.org/1-4296565873
,https://permid.org/1-4296569713
,https://permid.org/1-4296569714
,https://permid.org/1-4296569720
,https://permid.org/1-4296569721
,https://permid.org/1-4296569723
,https://permid.org/1-4296569746
,https://permid.org/1-4296580911
,https://permid.org/1-4296585185
,https://permid.org/1-4296593275
,https://permid.org/1-4296593280
,https://permid.org/1-4296593303
,https://permid.org/1-4296593435
,https://permid.org/1-4296593477
,https://permid.org/1-4296593481
,https://permid.org/1-4296593501
,https://permid.org/1-4296593510
,https://permid.org/1-4296593548
,https://permid.org/1-4296594977
127379,https://permid.org/1-4296608799
,https://permid.org/1-4296624747
167988,https://permid.org/1-4296631426
,https://permid.org/1-4296632246
,https://permid.org/1-4296653209
63209,https://permid.org/1-4296653666
,https://permid.org/1-4296685891
,https://permid.org/1-4296689440
,https://permid.org/1-4296693786
,https://permid.org/1-4296702358
,https://permid.org/1-4296706995
,https://permid.org/1-4296735644
,https://permid.org/1-4296742612
,https://permid.org/1-4296745106
,https://permid.org/1-4296755351
,https://permid.org/1-4296758048
,https://permid.org/1-4296762415
,https://permid.org/1-4296762423
,https://permid.org/1-4296777463
,https://permid.org/1-4296778062
11196,https://permid.org/1-4296791143
,https://permid.org/1-4296791565
,https://permid.org/1-4296809720
,https://permid.org/1-4296828999
,https://permid.org/1-4296830077
,https://permid.org/1-4296830154
,https://permid.org/1-4296842992
,https://permid.org/1-4296852081
231947,https://permid.org/1-4296854879
190308,https://permid.org/1-4296872237
,https://permid.org/1-4296875357
,https://permid.org/1-4296885078
228323,https://permid.org/1-4296888254
,https://permid.org/1-4296889909
,https://permid.org/1-4296891609
,https://permid.org/1-4296906783
,https://permid.org/1-4296907450
,https://permid.org/1-4296910770
,https://permid.org/1-4296911182
,https://permid.org/1-4296918792
61526,https://permid.org/1-4296929368
77990,https://permid.org/1-4296964277
237341,https://permid.org/1-4296977023
82330,https://permid.org/1-4296983491
,https://permid.org/1-4297011455
,https://permid.org/1-4297011457
,https://permid.org/1-4297011460
,https://permid.org/1-4297011462
,https://permid.org/1-4297013554
,https://permid.org/1-4297020254
,https://permid.org/1-4297021715
,https://permid.org/1-4297023121
,https://permid.org/1-4297024497
79163,https://permid.org/1-4297028896
,https://permid.org/1-4297030116
133762,https://permid.org/1-4297034132
127884,https://permid.org/1-4297054296
92608,https://permid.org/1-4297054950
,https://permid.org/1-4297061785
238617,https://permid.org/1-4297068306
108629,https://permid.org/1-4297069974
176097,https://permid.org/1-4297085678
125147,https://permid.org/1-4297086661
,https://permid.org/1-4297095328
72051,https://permid.org/1-4297105203
,https://permid.org/1-4297121864
,https://permid.org/1-4297134750
,https://permid.org/1-4297140254
,https://permid.org/1-4297175090
95065,https://permid.org/1-4297177050
254405,https://permid.org/1-4297180847
,https://permid.org/1-4297180931
,https://permid.org/1-4297183598
166223,https://permid.org/1-4297191626
76780,https://permid.org/1-4297192584
,https://permid.org/1-4297193419
95502,https://permid.org/1-4297204243
118343,https://permid.org/1-4297211871
125429,https://permid.org/1-4297212036
90443,https://permid.org/1-4297214955
91238,https://permid.org/1-4297219828
113379,https://permid.org/1-4297238706
,https://permid.org/1-4297240755
11099,https://permid.org/1-4297248088
,https://permid.org/1-4297251859
135892,https://permid.org/1-4297253101
,https://permid.org/1-4297254748
,https://permid.org/1-4297258477
,https://permid.org/1-4297263151
193725,https://permid.org/1-4297275731
,https://permid.org/1-4297283806
,https://permid.org/1-4297287747
140666,https://permid.org/1-4297291056
205262,https://permid.org/1-4297373093
,https://permid.org/1-4297468277
101068,https://permid.org/1-4297475696
124151,https://permid.org/1-4297476759
,https://permid.org/1-4297487536
162874,https://permid.org/1-4297533168
,https://permid.org/1-4297550571
,https://permid.org/1-4297561868
,https://permid.org/1-4297567510
103278,https://permid.org/1-4297571644
,https://permid.org/1-4297574286
,https://permid.org/1-4297577569
,https://permid.org/1-4297585992
119788,https://permid.org/1-4297590208
110456,https://permid.org/1-4297604031
131205,https://permid.org/1-4297630586
131106,https://permid.org/1-4297631904
99813,https://permid.org/1-4297644897
,https://permid.org/1-4297645887
,https://permid.org/1-4297645895
232014,https://permid.org/1-4297646455
171995,https://permid.org/1-4297646786
168861,https://permid.org/1-4297649278
91656,https://permid.org/1-4297652881
,https://permid.org/1-4297653218
,https://permid.org/1-4297662644
,https://permid.org/1-4297663643
,https://permid.org/1-4297666705
,https://permid.org/1-4297666815
,https://permid.org/1-4297668936
,https://permid.org/1-4297669391
,https://permid.org/1-4297669538
11136,https://permid.org/1-4297674650
,https://permid.org/1-4297677898
,https://permid.org/1-4297679027
,https://permid.org/1-4297679032
109828,https://permid.org/1-4297680100
,https://permid.org/1-4297686207
,https://permid.org/1-4297686367
120601,https://permid.org/1-4297689578
101268,https://permid.org/1-4297690024
,https://permid.org/1-4297694365
99967,https://permid.org/1-4297702114
,https://permid.org/1-4297704922
,https://permid.org/1-4297712508
,https://permid.org/1-4297730687
47697,https://permid.org/1-4297730726
,https://permid.org/1-4297730746
,https://permid.org/1-4297730761
,https://permid.org/1-4297748184
,https://permid.org/1-4297757237
119039,https://permid.org/1-4297758569
94243,https://permid.org/1-4297764788
120056,https://permid.org/1-4297765546
,https://permid.org/1-4297772572
,https://permid.org/1-4297772638
141460,https://permid.org/1-4297774026
118663,https://permid.org/1-4297794270
118055,https://permid.org/1-4297800778
177923,https://permid.org/1-4297805897
117980,https://permid.org/1-4297807184
,https://permid.org/1-4297819952
134119,https://permid.org/1-4297833218
,https://permid.org/1-4297834068
111811,https://permid.org/1-4297838458
148968,https://permid.org/1-4297838504
,https://permid.org/1-4297841873
,https://permid.org/1-4297842351
,https://permid.org/1-4297842619
120632,https://permid.org/1-4297844701
108475,https://permid.org/1-4297850088
11112,https://permid.org/1-4297851168
110734,https://permid.org/1-4297851712
,https://permid.org/1-4297854804
,https://permid.org/1-4297856624
,https://permid.org/1-4297858626
136791,https://permid.org/1-4297858910
,https://permid.org/1-4297861881
,https://permid.org/1-4297871925
,https://permid.org/1-4297874151
119042,https://permid.org/1-4297874639
,https://permid.org/1-4297875635
,https://permid.org/1-4297875676
,https://permid.org/1-4297875695
109229,https://permid.org/1-4297876875
,https://permid.org/1-4297878099
,https://permid.org/1-4297879247
,https://permid.org/1-4297881275
,https://permid.org/1-4297883143
119038,https://permid.org/1-4297884959
11191,https://permid.org/1-4297886506
,https://permid.org/1-4297886597
115539,https://permid.org/1-4297889809
114292,https://permid.org/1-4297891572
,https://permid.org/1-4297894135
,https://permid.org/1-4297894144
,https://permid.org/1-4297894150
111977,https://permid.org/1-4297896622
,https://permid.org/1-4297896988
,https://permid.org/1-4297897129
,https://permid.org/1-4297897325
,https://permid.org/1-4297897327
,https://permid.org/1-4297897367
115760,https://permid.org/1-4297898346
,https://permid.org/1-4297898428
,https://permid.org/1-4297902663
,https://permid.org/1-4297902667
,https://permid.org/1-4297902677
,https://permid.org/1-4297902944
,https://permid.org/1-4297904954
116205,https://permid.org/1-4297906526
,https://permid.org/1-4297907344
,https://permid.org/1-4297909731
195510,https://permid.org/1-4297914665
197001,https://permid.org/1-4297920946
120354,https://permid.org/1-4297925395
126413,https://permid.org/1-4297927441
,https://permid.org/1-4297929881
,https://permid.org/1-4297929889
,https://permid.org/1-4297932559
,https://permid.org/1-4297933106
,https://permid.org/1-4297934486
,https://permid.org/1-4297937576
166602,https://permid.org/1-4297938703
,https://permid.org/1-4297944224
,https://permid.org/1-4297946941
,https://permid.org/1-4297948195
,https://permid.org/1-4297948490
,https://permid.org/1-4297952501
,https://permid.org/1-4297954481
141918,https://permid.org/1-4297954871
,https://permid.org/1-4297954913
,https://permid.org/1-4297957791
,https://permid.org/1-4297957831
,https://permid.org/1-4297957860
,https://permid.org/1-4297960698
,https://permid.org/1-4297961030
,https://permid.org/1-4297962491
,https://permid.org/1-4297963596
,https://permid.org/1-4297965109
,https://permid.org/1-4297966072
,https://permid.org/1-4297967222
171915,https://permid.org/1-4297973525
59879,https://permid.org/1-4297993025
178006,https://permid.org/1-4297997423
115770,https://permid.org/1-4298007682
113117,https://permid.org/1-4298007683
113809,https://permid.org/1-4298007684
10368,https://permid.org/1-4298007739
74226,https://permid.org/1-4298007751
88731,https://permid.org/1-4298007950
119144,https://permid.org/1-4298008678
119647,https://permid.org/1-4298008679
95503,https://permid.org/1-4298010040
119315,https://permid.org/1-4298010144
121629,https://permid.org/1-4298010145
120355,https://permid.org/1-4298015057
121282,https://permid.org/1-4298015058
119819,https://permid.org/1-4298015059
119145,https://permid.org/1-4298015060
120803,https://permid.org/1-4298015061
,https://permid.org/1-4298015260
119770,https://permid.org/1-4298019171
122193,https://permid.org/1-4298025362
122742,https://permid.org/1-4298025753
123034,https://permid.org/1-4298029529
135413,https://permid.org/1-4298030196
141588,https://permid.org/1-4298032718
123462,https://permid.org/1-4298034423
,https://permid.org/1-4298034625
122227,https://permid.org/1-4298036097
123911,https://permid.org/1-4298036463
83388,https://permid.org/1-4298040310
123503,https://permid.org/1-4298048587
115750,https://permid.org/1-4298049013
,https://permid.org/1-4298049014
120557,https://permid.org/1-4298051358
238398,https://permid.org/1-4298051359
189448,https://permid.org/1-4298051607
133131,https://permid.org/1-4298052039
9920,https://permid.org/1-4298052229
121608,https://permid.org/1-4298052252
122065,https://permid.org/1-4298052257
121986,https://permid.org/1-4298052258
122012,https://permid.org/1-4298052262
121933,https://permid.org/1-4298052268
199082,https://permid.org/1-4298052287
123437,https://permid.org/1-4298052294
121924,https://permid.org/1-4298052305
120521,https://permid.org/1-4298052327
,https://permid.org/1-4298052510
123461,https://permid.org/1-4298052550
126955,https://permid.org/1-4298064393
123687,https://permid.org/1-4298065339
124323,https://permid.org/1-4298067482
168726,https://permid.org/1-4298069710
133038,https://permid.org/1-4298070847
,https://permid.org/1-4298071989
,https://permid.org/1-4298071991
,https://permid.org/1-4298071993
,https://permid.org/1-4298071994
,https://permid.org/1-4298072000
,https://permid.org/1-4298072016
,https://permid.org/1-4298072020
,https://permid.org/1-4298072021
,https://permid.org/1-4298072075
,https://permid.org/1-4298072089
,https://permid.org/1-4298072090
,https://permid.org/1-4298072126
,https://permid.org/1-4298072133
,https://permid.org/1-4298072138
,https://permid.org/1-4298072157
124150,https://permid.org/1-4298077623
133988,https://permid.org/1-4298089078
,https://permid.org/1-4298092918
115689,https://permid.org/1-4298093846
,https://permid.org/1-4298094372
125324,https://permid.org/1-4298095248
,https://permid.org/1-4298096127
,https://permid.org/1-4298100379
,https://permid.org/1-4298101719
94143,https://permid.org/1-4298101948
144628,https://permid.org/1-4298102386
91787,https://permid.org/1-4298104834
,https://permid.org/1-4298105734
,https://permid.org/1-4298110136
136577,https://permid.org/1-4298114226
133971,https://permid.org/1-4298117863
126085,https://permid.org/1-4298118313
126296,https://permid.org/1-4298119559
,https://permid.org/1-4298127208
192456,https://permid.org/1-4298132534
126411,https://permid.org/1-4298133384
126414,https://permid.org/1-4298133829
138429,https://permid.org/1-4298142094
166895,https://permid.org/1-4298142545
,https://permid.org/1-4298143620
,https://permid.org/1-4298143645
,https://permid.org/1-4298143941
,https://permid.org/1-4298144000
,https://permid.org/1-4298144561
10859,https://permid.org/1-4298144778
10935,https://permid.org/1-4298144852
,https://permid.org/1-4298144896
,https://permid.org/1-4298145097
167804,https://permid.org/1-4298145259
238588,https://permid.org/1-4298145353
,https://permid.org/1-4298145930
,https://permid.org/1-4298145955
,https://permid.org/1-4298146071
137591,https://permid.org/1-4298146362
10765,https://permid.org/1-4298146497
,https://permid.org/1-4298146755
150817,https://permid.org/1-4298147043
,https://permid.org/1-4298215304
,https://permid.org/1-4298355039
,https://permid.org/1-4298361403
,https://permid.org/1-4298361410
,https://permid.org/1-4298371950
151182,https://permid.org/1-4298373709
,https://permid.org/1-4298374585
,https://permid.org/1-4298376920
,https://permid.org/1-4298410907
5081,https://permid.org/1-4298424286
,https://permid.org/1-4298437345
10905,https://permid.org/1-4298437356
158531,https://permid.org/1-4298437659
,https://permid.org/1-4298437771
142045,https://permid.org/1-4298438193
,https://permid.org/1-4298438252
,https://permid.org/1-4298438326
,https://permid.org/1-4298462184
11153,https://permid.org/1-4298463373
143845,https://permid.org/1-4298480626
188828,https://permid.org/1-4298517522
,https://permid.org/1-4298519116
129424,https://permid.org/1-4298520412
129825,https://permid.org/1-4298520776
141699,https://permid.org/1-4298521932
,https://permid.org/1-4298528764
,https://permid.org/1-4298537832
125191,https://permid.org/1-4298546613
71893,https://permid.org/1-5000001126
,https://permid.org/1-5000001630
4217,https://permid.org/1-5000002769
11118,https://permid.org/1-5000003275
9957,https://permid.org/1-5000009895
,https://permid.org/1-5000009900
123036,https://permid.org/1-5000013147
,https://permid.org/1-5000014815
,https://permid.org/1-5000020092
131208,https://permid.org/1-5000020432
124688,https://permid.org/1-5000020434
,https://permid.org/1-5000020435
119019,https://permid.org/1-5000020437
